model_id,operation,scenario,paired_cases,speedup_mean,speedup_median,speedup_ci95_low,speedup_ci95_high,memory_ratio_mean,memory_ratio_median,memory_ratio_ci95_low,memory_ratio_ci95_high,storage_ratio_mean,kernel_confirmed,conclusion,canonical_source,canonical_source_priority,canonical_table,method_family,evidence_level,measurement_label,physical_kernel_status
facebook/opt-125m,model_prefill,attention_pruning_25,9,0.8849760286593001,0.9814287098857247,0.8529629023588658,0.9939241801060318,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-125m,model_prefill,attention_pruning_50,9,0.898971638963667,0.9836029881389082,0.9360082557661967,0.9900934731348524,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-125m,model_prefill,attention_pruning_75,9,1.0443928964082054,0.9785774237234687,0.9308741435699917,0.9875304808927066,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-125m,model_prefill,blocks_int8_fake,9,0.8884455503926552,0.9764602048883747,0.9329598540579451,0.9846833366321237,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,model_prefill,not_confirmed
facebook/opt-125m,model_prefill,blocks_pruning_50,9,0.9926882331297677,0.9859412794808057,0.9357933861841876,0.9929055016523355,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-125m,model_ttft,attention_int8_fake,9,0.9653093091569703,0.9764175418466493,0.9264583541615333,0.9921115681048741,0.990302655632907,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-125m,model_ttft,attention_pruning_10,9,0.9859503878240781,0.9949544719421805,0.9557276049889589,0.9984848900458888,0.9953452747037955,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-125m,model_ttft,attention_pruning_25,9,0.975023849539116,0.9805764328902373,0.9431333575442409,0.993560488558832,0.9906905494075908,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-125m,model_ttft,attention_pruning_50,9,0.978324390419531,0.9890170561136871,0.9453490531117507,0.9972079721321535,0.990302655632907,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-125m,model_ttft,attention_pruning_75,9,0.9662433570178403,0.9730139564948805,0.9311938416769144,0.996741694910955,0.9953452747037955,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-125m,model_ttft,blocks_int8_fake,9,0.9728804873120342,0.9772998427839559,0.9466821451223151,0.9934055944785589,0.9953452747037955,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-125m,model_ttft,blocks_pruning_50,9,0.9703319262824509,0.9760641820953764,0.9489235184287257,0.9919241322496318,0.9953452747037955,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-2.7b,model_prefill,attention_int8_fake,9,0.9756629394111493,0.9757418793116639,0.9636156743976925,0.9880166129813472,0.9999894802177651,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,model_prefill,not_confirmed
facebook/opt-2.7b,model_prefill,attention_pruning_10,9,1.001360090611532,0.9985742866817723,0.9963521633970196,1.0019940912974534,0.9999894802177651,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-2.7b,model_prefill,attention_pruning_25,9,1.000447718304498,0.9995794023271302,0.9954693711885486,1.0025742184154192,0.9999894802177651,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-2.7b,model_prefill,attention_pruning_50,9,1.0004223704011024,1.0016052259872417,0.9950420528439883,1.0053207676221798,0.9999894802177651,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-2.7b,model_prefill,attention_pruning_75,9,0.9791586330071355,0.9750519237606935,0.9697886635911858,0.9956161001432149,1.0042399378738005,1.0000007722536224,1.0,1.0000007722540696,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-2.7b,model_prefill,blocks_int8_fake,9,0.9802720672771171,0.9752803946590696,0.965087108462184,1.0021115999562777,0.9999894802177651,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,model_prefill,not_confirmed
facebook/opt-2.7b,model_prefill,blocks_pruning_50,9,0.9807152794771868,0.9770733562398056,0.9709717765792952,0.984838858389394,1.0042399378738005,1.0000007722536224,1.0,1.0000007722540696,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-2.7b,model_ttft,attention_int8_fake,9,0.9777934487890647,0.9742501347425633,0.9650803557870911,0.9906072581666732,1.0005063171970439,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-2.7b,model_ttft,attention_pruning_10,9,0.9990640584968931,1.0005008120550378,0.9916498962294348,1.0033202846825855,1.0005063171970439,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-2.7b,model_ttft,attention_pruning_25,9,0.9958122469103033,1.0007489782813361,0.9907544658266346,1.0045422755643774,1.0005063171970439,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-2.7b,model_ttft,attention_pruning_50,9,0.9988884278218401,1.0022703368777302,0.9944061063135111,1.008707450612665,1.0005063171970439,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-2.7b,model_ttft,attention_pruning_75,9,0.9808920436481036,0.9741085827416897,0.9712978663416701,0.9963429207956845,1.000810873074897,1.0000007722536224,1.000000772253026,1.0000007722540696,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-2.7b,model_ttft,blocks_int8_fake,9,0.9787836545293084,0.9758233919136475,0.9654412968357754,0.9915123261339153,1.0005063171970439,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-2.7b,model_ttft,blocks_pruning_50,9,0.9797613942522977,0.9757322525169111,0.9739235508159032,0.9889816417668676,1.000810873074897,1.0000007722536224,1.000000772253026,1.0000007722540696,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-350m,model_prefill,attention_int8_fake,9,0.9318940006956987,1.0033128502611819,0.898214105450731,1.0099776656793729,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,model_prefill,not_confirmed
facebook/opt-350m,model_prefill,attention_pruning_10,9,1.0406453862239522,0.997021749363894,0.9495986069712398,1.0139836178346677,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-350m,model_prefill,attention_pruning_25,9,0.8037448896116564,0.8593811599453189,0.607168908946835,0.9297274320433992,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-350m,model_prefill,attention_pruning_50,9,0.9689648583106916,0.9972300546164458,0.8873351379254477,1.001254159404679,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-350m,model_prefill,attention_pruning_75,9,0.9270924593276274,0.9827203838443842,0.9213618898993655,0.9943957646327309,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-350m,model_prefill,blocks_int8_fake,9,1.0376486750858758,1.0098123183607628,0.9702751324627014,1.0121140909749926,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,model_prefill,not_confirmed
facebook/opt-350m,model_prefill,blocks_pruning_50,9,0.9341452639139395,0.9991541563471877,0.8870687957887018,1.0084418544644704,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-350m,model_ttft,attention_int8_fake,9,1.023364908165507,1.0049256886368554,1.0002604531773014,1.0238316247507129,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-350m,model_ttft,attention_pruning_10,9,1.0294576711678909,1.010907133953253,1.0054088037436224,1.0247197848144418,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-350m,model_ttft,attention_pruning_25,9,0.854453035933274,0.9506355333166232,0.4985981152011094,1.0196216582114923,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-350m,model_ttft,attention_pruning_50,9,1.0209919546558792,1.0046361911091364,0.9973763029632794,1.0251345787848887,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-350m,model_ttft,attention_pruning_75,9,1.01157523803678,0.9937883562877171,0.9877741465842192,1.0057656527631111,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-350m,model_ttft,blocks_int8_fake,9,1.031963767352842,1.013979578128304,1.0100937054799608,1.0263268398165193,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-350m,model_ttft,blocks_pruning_50,9,1.029602393732855,1.0123418085333862,1.0050489987961315,1.0240165035476034,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_complementar_lacunas_2026-09-17,103,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-6.7b,model_prefill,attention_int8_fake,9,0.9199554489298291,0.922051011167368,0.9095455800557452,0.9262471648423027,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,int8_fake,A_numeric_change,model_prefill,not_confirmed
facebook/opt-6.7b,model_prefill,attention_pruning_10,9,0.999168006728843,0.999687559811486,0.998724521380322,1.000112323867375,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-6.7b,model_prefill,attention_pruning_25,9,0.9198087279503535,0.9237346750667184,0.910840157620203,0.9273137881452682,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-6.7b,model_prefill,attention_pruning_50,9,0.9202401156986304,0.9230326890759806,0.9121764418626924,0.9267934901297901,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-6.7b,model_prefill,attention_pruning_75,9,0.9213774891653116,0.9259981434059656,0.9087229545895128,0.9268902960445073,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-6.7b,model_prefill,blocks_int8_fake,9,0.9202340708801293,0.9237471946959241,0.9110237096209425,0.9283347373395521,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,int8_fake,A_numeric_change,model_prefill,not_confirmed
facebook/opt-6.7b,model_prefill,blocks_pruning_50,9,0.9211638023763756,0.923494882771259,0.9134720929533857,0.9276787833246689,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,model_prefill,not_confirmed
facebook/opt-6.7b,model_ttft,attention_int8_fake,9,0.9171015529127976,0.9196478269390373,0.9066605945900416,0.9258929514564432,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-6.7b,model_ttft,attention_pruning_10,9,0.9975751028942705,1.000120960939483,0.9933701486170232,1.00134628860198,1.0,1.0,1.0,1.0,1.0,False,mista,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-6.7b,model_ttft,attention_pruning_25,9,0.918795448346576,0.9231241198777103,0.9060298092857365,0.9282866184806126,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-6.7b,model_ttft,attention_pruning_50,9,0.9177351771241931,0.9234166229131728,0.9022657542729137,0.9267375277654004,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-6.7b,model_ttft,attention_pruning_75,9,0.9174911780096566,0.9214391975849484,0.9076898804590914,0.9271282716897039,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-6.7b,model_ttft,blocks_int8_fake,9,0.9202685786280834,0.9254790822070211,0.9079343096403607,0.9287678412192211,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,int8_fake,A_numeric_change,prefill_to_first_logit,not_confirmed
facebook/opt-6.7b,model_ttft,blocks_pruning_50,9,0.9200750415946735,0.9246837250937807,0.907673757169902,0.928229388433443,1.0,1.0,1.0,1.0,1.0,False,contradita,modelos_opt_6_7b_complementar_lacunas_2026-09-17,104,model_performance_summary,pruning_unstructured,A_numeric_change,prefill_to_first_logit,not_confirmed
